date,event,type,team,location,year,month,day,day_of_week,day_name,is_weekend,start_hour
2020-11-03 19:00:00-05:00,Knicks vs Sacramento (Home),Sports,Knicks,Home,2020,11,3,1,Tuesday,False,19
2020-11-06 19:00:00-05:00,Knicks vs Detroit (Away),Sports,Knicks,Away,2020,11,6,4,Friday,False,19
2020-11-08 19:00:00-05:00,Knicks vs Dallas (Away),Sports,Knicks,Away,2020,11,8,6,Sunday,True,19
2020-11-10 19:00:00-05:00,Knicks vs Cleveland (Home),Sports,Knicks,Home,2020,11,10,1,Tuesday,False,19
2020-11-11 00:00:00-05:00,Veterans Day,Holiday,,,2020,11,11,2,Wednesday,False,0
2020-11-12 19:00:00-05:00,Knicks vs Chicago (Away),Sports,Knicks,Away,2020,11,12,3,Thursday,False,19
2020-11-14 19:00:00-05:00,Knicks vs Dallas (Home),Sports,Knicks,Home,2020,11,14,5,Saturday,True,19
2020-11-16 19:00:00-05:00,Knicks vs Charlotte (Home),Sports,Knicks,Home,2020,11,16,0,Monday,False,19
2020-11-18 19:00:00-05:00,Knicks vs Cleveland (Home),Sports,Knicks,Home,2020,11,18,2,Wednesday,False,19
2020-11-20 19:00:00-05:00,Knicks vs Philadelphia (Away),Sports,Knicks,Away,2020,11,20,4,Friday,False,19
2020-11-23 19:00:00-05:00,Knicks vs San Antonio (Home),Sports,Knicks,Home,2020,11,23,0,Monday,False,19
2020-11-24 19:00:00-05:00,Knicks vs Brooklyn (Home),Sports,Knicks,Home,2020,11,24,1,Tuesday,False,19
2020-11-26 00:00:00-05:00,Thanksgiving Day,Holiday,,,2020,11,26,3,Thursday,False,0
2020-11-27 19:00:00-05:00,Knicks vs Toronto (Away),Sports,Knicks,Away,2020,11,27,4,Friday,False,19
2020-11-29 19:00:00-05:00,Knicks vs Philadelphia (Home),Sports,Knicks,Home,2020,11,29,6,Sunday,True,19
2020-12-01 19:00:00-05:00,Knicks vs Boston (Home),Sports,Knicks,Home,2020,12,1,1,Tuesday,False,19
2020-12-01 19:00:00-05:00,"Giants vs Sun, Nov 29 (Home)",Sports,Giants,Home,2020,12,1,1,Tuesday,False,19
2020-12-01 19:00:00-05:00,"Jets vs Sun, Nov 29 (Home)",Sports,Jets,Home,2020,12,1,1,Tuesday,False,19
2020-12-02 19:00:00-05:00,Knicks vs Milwaukee (Away),Sports,Knicks,Away,2020,12,2,2,Wednesday,False,19
2020-12-05 19:00:00-05:00,Knicks vs Denver (Home),Sports,Knicks,Home,2020,12,5,5,Saturday,True,19
2020-12-07 19:00:00-05:00,Knicks vs Indiana (Home),Sports,Knicks,Home,2020,12,7,0,Monday,False,19
2020-12-10 19:00:00-05:00,Knicks vs Portland (Away),Sports,Knicks,Away,2020,12,10,3,Thursday,False,19
2020-12-11 19:00:00-05:00,Knicks vs Golden State (Away),Sports,Knicks,Away,2020,12,11,4,Friday,False,19
2020-12-13 19:00:00-05:00,Knicks vs Sacramento (Away),Sports,Knicks,Away,2020,12,13,6,Sunday,True,19
2020-12-15 19:00:00-05:00,Knicks vs Denver (Away),Sports,Knicks,Away,2020,12,15,1,Tuesday,False,19
2020-12-17 19:00:00-05:00,Knicks vs Atlanta (Home),Sports,Knicks,Home,2020,12,17,3,Thursday,False,19
2020-12-20 19:00:00-05:00,Knicks vs Miami (Away),Sports,Knicks,Away,2020,12,20,6,Sunday,True,19
2020-12-21 19:00:00-05:00,Knicks vs Milwaukee (Home),Sports,Knicks,Home,2020,12,21,0,Monday,False,19
2020-12-23 19:00:00-05:00,Knicks vs Washington (Home),Sports,Knicks,Home,2020,12,23,2,Wednesday,False,19
2020-12-25 00:00:00-05:00,Christmas Day,Holiday,,,2020,12,25,4,Friday,False,0
2020-12-26 19:00:00-05:00,Knicks vs Brooklyn (Away),Sports,Knicks,Away,2020,12,26,5,Saturday,True,19
2020-12-28 19:00:00-05:00,Knicks vs Washington (Away),Sports,Knicks,Away,2020,12,28,0,Monday,False,19
2021-01-01 19:00:00-05:00,"Jets vs Sun, Sep 12 (Home)",Sports,Jets,Home,2021,1,1,4,Friday,False,19
2021-01-01 19:00:00-05:00,"Giants vs Sat, Aug 14 (Home)",Sports,Giants,Home,2021,1,1,4,Friday,False,19
2021-01-01 19:00:00-05:00,"Giants vs Sun, Sep 12 (Home)",Sports,Giants,Home,2021,1,1,4,Friday,False,19
2021-01-01 19:00:00-05:00,"Jets vs Sat, Aug 14 (Home)",Sports,Jets,Home,2021,1,1,4,Friday,False,19
2021-01-01 00:00:00-05:00,New Year's Day,Holiday,,,2021,1,1,4,Friday,False,0
2021-01-14 19:00:00-05:00,Rangers vs New York (Home),Sports,Rangers,Home,2021,1,14,3,Thursday,False,19
2021-01-16 19:00:00-05:00,Rangers vs New York (Home),Sports,Rangers,Home,2021,1,16,5,Saturday,True,19
2021-01-18 00:00:00-05:00,Martin Luther King Jr. Day,Holiday,,,2021,1,18,0,Monday,False,0
2021-01-19 19:00:00-05:00,Rangers vs New Jersey (Home),Sports,Rangers,Home,2021,1,19,1,Tuesday,False,19
2021-01-22 19:00:00-05:00,Rangers vs Pittsburgh (Away),Sports,Rangers,Away,2021,1,22,4,Friday,False,19
2021-01-24 19:00:00-05:00,Rangers vs Pittsburgh (Away),Sports,Rangers,Away,2021,1,24,6,Sunday,True,19
2021-01-26 19:00:00-05:00,Rangers vs Buffalo (Away),Sports,Rangers,Away,2021,1,26,1,Tuesday,False,19
2021-01-28 19:00:00-05:00,Rangers vs Buffalo (Away),Sports,Rangers,Away,2021,1,28,3,Thursday,False,19
2021-01-30 19:00:00-05:00,Rangers vs Pittsburgh (Home),Sports,Rangers,Home,2021,1,30,5,Saturday,True,19
2021-02-01 19:00:00-05:00,"Jets vs Sat, Aug 21 (Home)",Sports,Jets,Home,2021,2,1,0,Monday,False,19
2021-02-01 19:00:00-05:00,Rangers vs Pittsburgh (Home),Sports,Rangers,Home,2021,2,1,0,Monday,False,19
2021-02-01 19:00:00-05:00,"Giants vs Sun, Aug 22 (Home)",Sports,Giants,Home,2021,2,1,0,Monday,False,19
2021-02-01 19:00:00-05:00,"Jets vs Sun, Sep 19 (Home)",Sports,Jets,Home,2021,2,1,0,Monday,False,19
2021-02-01 19:00:00-05:00,"Giants vs Thu, Sep 16 (Home)",Sports,Giants,Home,2021,2,1,0,Monday,False,19
2021-02-04 19:00:00-05:00,Rangers vs Washington (Home),Sports,Rangers,Home,2021,2,4,3,Thursday,False,19
2021-02-08 19:00:00-05:00,Rangers vs New York (Home),Sports,Rangers,Home,2021,2,8,0,Monday,False,19
2021-02-10 19:00:00-05:00,Rangers vs Boston (Home),Sports,Rangers,Home,2021,2,10,2,Wednesday,False,19
2021-02-12 19:00:00-05:00,Rangers vs Boston (Home),Sports,Rangers,Home,2021,2,12,4,Friday,False,19
2021-02-14 19:00:00-05:00,Rangers vs Philadelphia (Home),Sports,Rangers,Home,2021,2,14,6,Sunday,True,19
2021-02-16 19:00:00-05:00,Rangers vs New Jersey (Home),Sports,Rangers,Home,2021,2,16,1,Tuesday,False,19
2021-02-18 19:00:00-05:00,Rangers vs Philadelphia (Away),Sports,Rangers,Away,2021,2,18,3,Thursday,False,19
2021-02-20 19:00:00-05:00,Rangers vs Washington (Away),Sports,Rangers,Away,2021,2,20,5,Saturday,True,19
2021-02-24 19:00:00-05:00,Rangers vs Philadelphia (Away),Sports,Rangers,Away,2021,2,24,2,Wednesday,False,19
2021-02-26 19:00:00-05:00,Rangers vs Boston (Home),Sports,Rangers,Home,2021,2,26,4,Friday,False,19
2021-02-28 19:00:00-05:00,Rangers vs Boston (Home),Sports,Rangers,Home,2021,2,28,6,Sunday,True,19
2021-03-01 19:00:00-05:00,"Jets vs Fri, Aug 27 (Home)",Sports,Jets,Home,2021,3,1,0,Monday,False,19
2021-03-01 19:00:00-05:00,"Giants vs Sun, Sep 26 (Home)",Sports,Giants,Home,2021,3,1,0,Monday,False,19
2021-03-01 19:00:00-05:00,"Giants vs Sun, Aug 29 (Home)",Sports,Giants,Home,2021,3,1,0,Monday,False,19
2021-03-01 19:00:00-05:00,"Jets vs Sun, Sep 26 (Home)",Sports,Jets,Home,2021,3,1,0,Monday,False,19
2021-03-02 19:00:00-05:00,Rangers vs Buffalo (Home),Sports,Rangers,Home,2021,3,2,1,Tuesday,False,19
2021-03-04 19:00:00-05:00,Rangers vs New Jersey (Away),Sports,Rangers,Away,2021,3,4,3,Thursday,False,19
2021-03-06 19:00:00-05:00,Rangers vs New Jersey (Away),Sports,Rangers,Away,2021,3,6,5,Saturday,True,19
2021-03-07 19:00:00-05:00,Rangers vs Pittsburgh (Away),Sports,Rangers,Away,2021,3,7,6,Sunday,True,19
2021-03-09 19:00:00-05:00,Rangers vs Pittsburgh (Away),Sports,Rangers,Away,2021,3,9,1,Tuesday,False,19
2021-03-11 19:00:00-05:00,Rangers vs Boston (Away),Sports,Rangers,Away,2021,3,11,3,Thursday,False,19
2021-03-13 19:00:00-05:00,Rangers vs Boston (Away),Sports,Rangers,Away,2021,3,13,5,Saturday,True,19
2021-03-15 19:00:00-04:00,Rangers vs Philadelphia (Home),Sports,Rangers,Home,2021,3,15,0,Monday,False,19
2021-03-17 19:00:00-04:00,Rangers vs Philadelphia (Home),Sports,Rangers,Home,2021,3,17,2,Wednesday,False,19
2021-03-19 19:00:00-04:00,Rangers vs Washington (Away),Sports,Rangers,Away,2021,3,19,4,Friday,False,19
2021-03-20 19:00:00-04:00,Rangers vs Washington (Away),Sports,Rangers,Away,2021,3,20,5,Saturday,True,19
2021-03-22 19:00:00-04:00,Rangers vs Buffalo (Home),Sports,Rangers,Home,2021,3,22,0,Monday,False,19
2021-03-25 19:00:00-04:00,Rangers vs Philadelphia (Away),Sports,Rangers,Away,2021,3,25,3,Thursday,False,19
2021-03-27 19:00:00-04:00,Rangers vs Philadelphia (Away),Sports,Rangers,Away,2021,3,27,5,Saturday,True,19
2021-03-28 19:00:00-04:00,Rangers vs Washington (Away),Sports,Rangers,Away,2021,3,28,6,Sunday,True,19
2021-03-30 19:00:00-04:00,Rangers vs Washington (Home),Sports,Rangers,Home,2021,3,30,1,Tuesday,False,19
2021-04-01 19:00:00-04:00,Rangers vs Buffalo (Away),Sports,Rangers,Away,2021,4,1,3,Thursday,False,19
2021-04-01 19:00:00-04:00,"Giants vs Sun, Oct 3 (Home)",Sports,Giants,Home,2021,4,1,3,Thursday,False,19
2021-04-01 19:00:00-04:00,"Jets vs Sun, Oct 3 (Home)",Sports,Jets,Home,2021,4,1,3,Thursday,False,19
2021-04-01 13:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2021,4,1,3,Thursday,False,13
2021-04-01 19:09:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2021,4,1,3,Thursday,False,19
2021-04-03 19:00:00-04:00,Rangers vs Buffalo (Away),Sports,Rangers,Away,2021,4,3,5,Saturday,True,19
2021-04-03 13:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2021,4,3,5,Saturday,True,13
2021-04-03 16:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2021,4,3,5,Saturday,True,16
2021-04-04 13:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2021,4,4,6,Sunday,True,13
2021-04-04 13:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2021,4,4,6,Sunday,True,13
2021-04-05 18:35:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2021,4,5,0,Monday,False,18
2021-04-05 19:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2021,4,5,0,Monday,False,19
2021-04-06 19:00:00-04:00,Rangers vs Pittsburgh (Home),Sports,Rangers,Home,2021,4,6,1,Tuesday,False,19
2021-04-06 18:35:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2021,4,6,1,Tuesday,False,18
2021-04-06 19:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2021,4,6,1,Tuesday,False,19
2021-04-07 16:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2021,4,7,2,Wednesday,False,16
2021-04-07 18:35:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2021,4,7,2,Wednesday,False,18
2021-04-08 19:00:00-04:00,Rangers vs Pittsburgh (Home),Sports,Rangers,Home,2021,4,8,3,Thursday,False,19
2021-04-08 13:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2021,4,8,3,Thursday,False,13
2021-04-09 19:00:00-04:00,Rangers vs New York (Away),Sports,Rangers,Away,2021,4,9,4,Friday,False,19
2021-04-09 15:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2021,4,9,4,Friday,False,15
2021-04-10 13:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2021,4,10,5,Saturday,True,13
2021-04-10 13:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2021,4,10,5,Saturday,True,13
2021-04-11 19:00:00-04:00,Rangers vs New York (Away),Sports,Rangers,Away,2021,4,11,6,Sunday,True,19
2021-04-11 13:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2021,4,11,6,Sunday,True,13
2021-04-11 13:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2021,4,11,6,Sunday,True,13
2021-04-12 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2021,4,12,0,Monday,False,19
2021-04-12 19:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2021,4,12,0,Monday,False,19
2021-04-13 19:00:00-04:00,Rangers vs New Jersey (Away),Sports,Rangers,Away,2021,4,13,1,Tuesday,False,19
2021-04-13 16:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2021,4,13,1,Tuesday,False,16
2021-04-13 16:15:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2021,4,13,1,Tuesday,False,16
2021-04-13 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2021,4,13,1,Tuesday,False,19
2021-04-14 13:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2021,4,14,2,Wednesday,False,13
2021-04-14 19:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2021,4,14,2,Wednesday,False,19
2021-04-15 19:00:00-04:00,Rangers vs New Jersey (Home),Sports,Rangers,Home,2021,4,15,3,Thursday,False,19
2021-04-15 12:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2021,4,15,3,Thursday,False,12
2021-04-16 19:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2021,4,16,4,Friday,False,19
2021-04-16 20:40:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2021,4,16,4,Friday,False,20
2021-04-17 19:00:00-04:00,Rangers vs New Jersey (Home),Sports,Rangers,Home,2021,4,17,5,Saturday,True,19
2021-04-17 13:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2021,4,17,5,Saturday,True,13
2021-04-17 17:10:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2021,4,17,5,Saturday,True,17
2021-04-17 17:15:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2021,4,17,5,Saturday,True,17
2021-04-18 19:00:00-04:00,Rangers vs New Jersey (Away),Sports,Rangers,Away,2021,4,18,6,Sunday,True,19
2021-04-18 13:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2021,4,18,6,Sunday,True,13
2021-04-18 15:10:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2021,4,18,6,Sunday,True,15
2021-04-20 19:00:00-04:00,Rangers vs New York (Away),Sports,Rangers,Away,2021,4,20,1,Tuesday,False,19
2021-04-20 18:35:00-04:00,Yankees vs Atlanta Braves (Home),Sports,Yankees,Home,2021,4,20,1,Tuesday,False,18
2021-04-20 19:40:00-04:00,Mets vs Chicago Cubs (Away),Sports,Mets,Away,2021,4,20,1,Tuesday,False,19
2021-04-21 18:35:00-04:00,Yankees vs Atlanta Braves (Home),Sports,Yankees,Home,2021,4,21,2,Wednesday,False,18
2021-04-21 19:40:00-04:00,Mets vs Chicago Cubs (Away),Sports,Mets,Away,2021,4,21,2,Wednesday,False,19
2021-04-22 19:00:00-04:00,Rangers vs Philadelphia (Home),Sports,Rangers,Home,2021,4,22,3,Thursday,False,19
2021-04-22 18:10:00-04:00,Yankees vs Cleveland Indians (Away),Sports,Yankees,Away,2021,4,22,3,Thursday,False,18
2021-04-22 19:40:00-04:00,Mets vs Chicago Cubs (Away),Sports,Mets,Away,2021,4,22,3,Thursday,False,19
2021-04-23 19:00:00-04:00,Rangers vs Philadelphia (Home),Sports,Rangers,Home,2021,4,23,4,Friday,False,19
2021-04-23 19:10:00-04:00,Yankees vs Cleveland Indians (Away),Sports,Yankees,Away,2021,4,23,4,Friday,False,19
2021-04-23 19:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2021,4,23,4,Friday,False,19
2021-04-24 16:05:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2021,4,24,5,Saturday,True,16
2021-04-24 18:10:00-04:00,Yankees vs Cleveland Indians (Away),Sports,Yankees,Away,2021,4,24,5,Saturday,True,18
2021-04-25 19:00:00-04:00,Rangers vs Buffalo (Home),Sports,Rangers,Home,2021,4,25,6,Sunday,True,19
2021-04-25 13:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2021,4,25,6,Sunday,True,13
2021-04-25 13:10:00-04:00,Yankees vs Cleveland Indians (Away),Sports,Yankees,Away,2021,4,25,6,Sunday,True,13
2021-04-26 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2021,4,26,0,Monday,False,19
2021-04-27 19:00:00-04:00,Rangers vs Buffalo (Home),Sports,Rangers,Home,2021,4,27,1,Tuesday,False,19
2021-04-27 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2021,4,27,1,Tuesday,False,19
2021-04-27 19:10:00-04:00,Mets vs Boston Red Sox (Home),Sports,Mets,Home,2021,4,27,1,Tuesday,False,19
2021-04-28 18:40:00-04:00,Mets vs Boston Red Sox (Home),Sports,Mets,Home,2021,4,28,2,Wednesday,False,18
2021-04-28 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2021,4,28,2,Wednesday,False,19
2021-04-29 19:00:00-04:00,Rangers vs New York (Home),Sports,Rangers,Home,2021,4,29,3,Thursday,False,19
2021-04-29 13:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2021,4,29,3,Thursday,False,13
2021-04-30 19:05:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2021,4,30,4,Friday,False,19
2021-04-30 19:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2021,4,30,4,Friday,False,19
2021-05-01 19:00:00-04:00,Rangers vs New York (Away),Sports,Rangers,Away,2021,5,1,5,Saturday,True,19
2021-05-01 19:00:00-04:00,"Giants vs Sun, Oct 10 (Home)",Sports,Giants,Home,2021,5,1,5,Saturday,True,19
2021-05-01 19:00:00-04:00,"Jets vs Sun, Oct 10 (Home)",Sports,Jets,Home,2021,5,1,5,Saturday,True,19
2021-05-01 13:05:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2021,5,1,5,Saturday,True,13
2021-05-01 18:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2021,5,1,5,Saturday,True,18
2021-05-02 13:05:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2021,5,2,6,Sunday,True,13
2021-05-02 19:08:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2021,5,2,6,Sunday,True,19
2021-05-03 19:00:00-04:00,Rangers vs Washington (Home),Sports,Rangers,Home,2021,5,3,0,Monday,False,19
2021-05-03 19:45:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2021,5,3,0,Monday,False,19
2021-05-04 19:05:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2021,5,4,1,Tuesday,False,19
2021-05-04 19:45:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2021,5,4,1,Tuesday,False,19
2021-05-05 19:00:00-04:00,Rangers vs Washington (Home),Sports,Rangers,Home,2021,5,5,2,Wednesday,False,19
2021-05-05 17:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2021,5,5,2,Wednesday,False,17
2021-05-05 17:20:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2021,5,5,2,Wednesday,False,17
2021-05-05 19:05:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2021,5,5,2,Wednesday,False,19
2021-05-06 19:00:00-04:00,Rangers vs Boston (Away),Sports,Rangers,Away,2021,5,6,3,Thursday,False,19
2021-05-06 13:05:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2021,5,6,3,Thursday,False,13
2021-05-06 13:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2021,5,6,3,Thursday,False,13
2021-05-07 19:05:00-04:00,Yankees vs Washington Nationals (Home),Sports,Yankees,Home,2021,5,7,4,Friday,False,19
2021-05-07 19:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2021,5,7,4,Friday,False,19
2021-05-08 19:00:00-04:00,Rangers vs Boston (Away),Sports,Rangers,Away,2021,5,8,5,Saturday,True,19
2021-05-08 13:05:00-04:00,Yankees vs Washington Nationals (Home),Sports,Yankees,Home,2021,5,8,5,Saturday,True,13
2021-05-08 19:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2021,5,8,5,Saturday,True,19
2021-05-09 13:05:00-04:00,Yankees vs Washington Nationals (Home),Sports,Yankees,Home,2021,5,9,6,Sunday,True,13
2021-05-09 13:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2021,5,9,6,Sunday,True,13
2021-05-11 19:10:00-04:00,Mets vs Baltimore Orioles (Home),Sports,Mets,Home,2021,5,11,1,Tuesday,False,19
2021-05-11 19:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2021,5,11,1,Tuesday,False,19
2021-05-12 12:10:00-04:00,Mets vs Baltimore Orioles (Home),Sports,Mets,Home,2021,5,12,2,Wednesday,False,12
2021-05-12 19:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2021,5,12,2,Wednesday,False,19
2021-05-13 19:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2021,5,13,3,Thursday,False,19
2021-05-14 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2021,5,14,4,Friday,False,19
2021-05-14 19:10:00-04:00,Mets vs Tampa Bay Rays (Away),Sports,Mets,Away,2021,5,14,4,Friday,False,19
2021-05-15 13:10:00-04:00,Mets vs Tampa Bay Rays (Away),Sports,Mets,Away,2021,5,15,5,Saturday,True,13
2021-05-15 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2021,5,15,5,Saturday,True,19
2021-05-16 13:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2021,5,16,6,Sunday,True,13
2021-05-16 13:10:00-04:00,Mets vs Tampa Bay Rays (Away),Sports,Mets,Away,2021,5,16,6,Sunday,True,13
2021-05-17 19:10:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2021,5,17,0,Monday,False,19
2021-05-17 20:05:00-04:00,Yankees vs Texas Rangers (Away),Sports,Yankees,Away,2021,5,17,0,Monday,False,20
2021-05-18 19:20:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2021,5,18,1,Tuesday,False,19
2021-05-18 20:05:00-04:00,Yankees vs Texas Rangers (Away),Sports,Yankees,Away,2021,5,18,1,Tuesday,False,20
2021-05-19 19:20:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2021,5,19,2,Wednesday,False,19
2021-05-19 20:05:00-04:00,Yankees vs Texas Rangers (Away),Sports,Yankees,Away,2021,5,19,2,Wednesday,False,20
2021-05-20 14:05:00-04:00,Yankees vs Texas Rangers (Away),Sports,Yankees,Away,2021,5,20,3,Thursday,False,14
2021-05-21 19:05:00-04:00,Yankees vs Chicago White Sox (Home),Sports,Yankees,Home,2021,5,21,4,Friday,False,19
2021-05-21 19:10:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2021,5,21,4,Friday,False,19
2021-05-22 19:00:00-04:00,Nets vs Boston (Home),Sports,Nets,Home,2021,5,22,5,Saturday,True,19
2021-05-22 13:05:00-04:00,Yankees vs Chicago White Sox (Home),Sports,Yankees,Home,2021,5,22,5,Saturday,True,13
2021-05-22 16:10:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2021,5,22,5,Saturday,True,16
2021-05-23 19:00:00-04:00,Knicks vs Atlanta (Home),Sports,Knicks,Home,2021,5,23,6,Sunday,True,19
2021-05-23 13:05:00-04:00,Yankees vs Chicago White Sox (Home),Sports,Yankees,Home,2021,5,23,6,Sunday,True,13
2021-05-23 13:10:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2021,5,23,6,Sunday,True,13
2021-05-24 19:10:00-04:00,Mets vs Colorado Rockies (Home),Sports,Mets,Home,2021,5,24,0,Monday,False,19
2021-05-25 19:00:00-04:00,Nets vs Boston (Home),Sports,Nets,Home,2021,5,25,1,Tuesday,False,19
2021-05-25 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2021,5,25,1,Tuesday,False,19
2021-05-25 19:10:00-04:00,Mets vs Colorado Rockies (Home),Sports,Mets,Home,2021,5,25,1,Tuesday,False,19
2021-05-26 19:00:00-04:00,Knicks vs Atlanta (Home),Sports,Knicks,Home,2021,5,26,2,Wednesday,False,19
2021-05-26 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2021,5,26,2,Wednesday,False,19
2021-05-26 19:10:00-04:00,Mets vs Colorado Rockies (Home),Sports,Mets,Home,2021,5,26,2,Wednesday,False,19
2021-05-27 12:10:00-04:00,Mets vs Colorado Rockies (Home),Sports,Mets,Home,2021,5,27,3,Thursday,False,12
2021-05-27 12:15:00-04:00,Mets vs Colorado Rockies (Home),Sports,Mets,Home,2021,5,27,3,Thursday,False,12
2021-05-27 16:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2021,5,27,3,Thursday,False,16
